pid;Anrede;PLZ;Ort;idPersonenTyp;import
70966;2;3653;Oberhofen;1;0
71192;2;3013;Bern;1;0
71193;3;3007;Bern;1;0
71194;3;3097;Liebefeld;1;0
71198;3;3006;Bern;1;0
71200;3;3043;Uettligen;1;0
71209;2;3014;Bern;1;0
71248;3;3205;Gümmenen;1;0
71269;1;3073;Gümligen;1;0
71270;1;3012;Bern;1;0
71271;1;3005;Bern;1;0
71312;3;3013;Bern;1;0
71313;2;3000;Bern;1;0
71314;3;3004;Bern;1;0
71315;2;3014;Bern;1;0
71316;3;3007;Bern;1;0
71317;2;3027;Bern;1;0
71327;2;3018;Bern;1;0
71427;3;3008;Bern;1;0
71469;3;3018;Bern;1;0
71470;2;3018;Bern;1;0
71471;3;3018;Bern;1;0
71472;3;3123;Belp;1;0
71473;3;3018;Bern;1;0
71474;3;3627;Heimberg;1;0
71475;3;3012;Bern;1;0
71476;2;3008;Bern;1;0
71477;3;3013;Bern;1;0
71478;2;3013;Bern;1;0
71479;3;3013;Bern;1;0
71480;3;3006;Bern;1;0
71481;3;3063;Ittigen;1;0
71482;2;3033;Wohlen b. Bern;1;0
71483;3;3075;Rüfenacht BE;1;0
71484;2;3012;Bern;1;0
71485;3;3006;Bern;1;0
71486;3;3178;Bösingen;1;0
71487;2;3007;Bern;1;0
71489;2;1800;Vevey;1;0
71490;3;3613;Steffisburg;1;0
71494;3;3005;Bern;1;0
71495;3;3600;Thun;1;0
71496;2;2504;Biel/Bienne;1;0
71497;3;3629;Oppligen;1;0
71502;3;3007;Bern;1;0
71503;2;3007;Bern;1;0
71505;3;8600;Dübendorf;1;0
71507;3;3006;Bern;1;0
71508;2;3013;Bern;1;0
71510;2;3257;Grossaffoltern;1;0
71515;2;3008;Bern;1;0
71516;3;3176;Neuenegg;1;0
71517;3;3012;Bern;1;0
71519;2;8049;Zürich;1;0
71521;2;3008;Bern;1;0
71522;3;6025;Neudorf;1;0
71523;3;3662;Seftigen;1;0
71524;2;3432;Lützelflüh-Goldb;1;0
71525;2;3600;Thun;1;0
71526;3;3012;Bern;1;0
71528;2;3007;Bern;1;0
71530;3;3185;Schmitten FR;1;0
71532;3;3006;Bern;1;0
71533;2;3006;Bern;1;0
71535;2;3013;Bern;1;0
71536;3;3015;Bern;1;0
71537;3;3123;Belp;1;0
71538;3;6010;Kriens;1;0
71539;2;2503;Biel/Bienne;1;0
71540;3;1010;Lausanne;1;0
71541;3;3006;Bern;1;0
71542;3;3014;Bern;1;0
71543;2;4800;Zofingen;1;0
71545;3;3006;Bern;1;0
71546;3;3066;Stettlen;1;0
71549;3;3000;Bern;1;0
71552;3;3074;Muri b. Bern;1;0
71553;3;3008;Bern;1;0
71554;3;2300;La Chaux-de-Fonds;1;0
71555;3;3011;Bern;1;0
71556;2;3000;Bern;1;0
71557;3;3014;Bern;1;0
70912;3;3672;Oberdiessbach;1;0
70913;1;1023;Crissier;1;0
70914;3;3127;Mühlethurnen;1;0
70983;3;3011;Bern;1;0
70984;2;3006;Bern;1;0
71010;2;8057;Zürich;1;0
71023;2;3012;Bern;1;0
71028;2;3600;Thun;1;0
71036;3;3000;Bern;1;0
71083;3;3072;Ostermundigen;1;0
71087;3;3004;Bern;1;0
71089;2;3006;Bern;1;0
71090;3;3000;Bern;1;0
71091;3;2557;Studen BE;1;0
71093;3;3000;Bern;1;0
71094;3;3013;Bern;1;0
71095;2;3012;Bern;1;0
71102;2;1628;Vuadens;1;0
71121;2;3012;Bern;1;0
71134;1;3005;Bern;1;0
71135;2;3185;Schmitten FR;1;0
71136;3;1012;Lausanne;1;0
71140;3;3014;Bern;1;0
71141;2;3000;Bern;1;0
71142;2;3000;Bern;1;0
71143;2;3007;Bern;1;0
71158;3;3018;Bern;1;0
71159;2;8046;Zürich;1;0
71174;3;3098;Schliern b. Köniz;1;0
71176;3;3014;Bern;1;0
71180;3;4528;Zuchwil;1;0
71206;2;3018;Bern;1;0
71207;2;3018;Bern;1;0
71260;3;3552;Bärau;1;0
71261;3;3037;Herrenschwanden;1;0
71263;3;3203;Mühleberg;1;0
71265;2;3006;Bern;1;0
71266;2;3073;Gümligen;1;0
71358;3;3000;Bern;1;0
71408;3;2502;Biel/Bienne;1;0
71441;3;3013;Bern;1;0
71451;3;3073;Gümligen;1;0
71460;2;3048;Worblaufen;1;0
71461;3;3063;Ittigen;1;0
71463;2;3044;Säriswil;1;0
71464;3;8004;Zürich;1;0
71506;2;3006;Bern;1;0
71512;2;3097;Liebefeld;1;0
71513;3;3432;Lützelflüh-Goldbach;1;0
71527;2;3182;Ueberstorf;1;0
71529;3;3007;Bern;1;0
71531;3;3027;Bern;1;0
71558;2;3110;Münsingen;1;0
71559;2;3014;Bern;1;0
71560;2;3084;Wabern;1;0
71563;2;3014;Bern;1;0
71586;3;3018;Bern;1;0
71587;3;6330;Cham;1;0
71590;3;3027;Bern;1;0
71598;3;3032;Hinterkappelen;1;0
71599;3;3013;Bern;1;0
71602;2;3177;Laupen BE;1;0
71604;3;3098;Schliern b. Köniz;1;0
71606;2;3006;Bern;1;0
71607;3;3014;Bern;1;0
71611;1;3011;Bern;1;0
71612;3;3012;Bern;1;0
71615;3;8400;Winterthur;1;0
71616;3;1532;Fétigny;1;0
71618;3;A-4906;Eberschwang;1;0
71619;3;4434;Hölstein;1;0
71620;3;3007;Bern;1;0
71621;3;3013;Bern;1;0
71622;3;3007;Bern;1;0
71623;3;3011;Bern;1;0
71624;3;3007;Bern;1;0
71625;3;3007;Bern;1;0
71626;3;3006;Bern;1;0
71627;2;3006;Bern;1;0
71628;2;3000;Bern;1;0
71629;3;3012;Bern;1;0
71636;2;3780;Gstaad;1;0
71638;3;3027;Bern;1;0
71646;2;3018;Bern;1;0
71647;2;3852;Ringgenberg;1;0
71648;2;3014;Bern;1;0
71649;3;3182;Ueberstorf;1;0
71650;3;3125;Toffen;1;0
71652;3;6020;Emmenbrücke;1;0
71653;2;6442;Gersau;1;0
71654;3;3098;Köniz;1;0
71656;3;3011;Bern;1;0
71657;2;3147;Mittelhäusern;1;0
71658;2;3005;Bern;1;0
71659;3;4104;Oberwil BL;1;0
71077;3;3000;Bern;1;0
71078;2;3052;Zollikofen;1;0
71085;2;3013;Bern;1;0
71086;3;3072;Ostermundigen;1;0
71092;3;3006;Bern;1;0
71096;3;3012;Bern;1;0
71097;3;1700;Fribourg;1;0
71098;2;3006;Bern;1;0
71099;2;3203;Mühleberg;1;0
71100;2;8050;Zürich;1;0
71210;3;3006;Bern;1;0
71238;3;3604;Thun;1;0
71240;3;5300;Turgi;1;0
71394;3;3018;Bern;1;0
71488;1;3012;Bern;1;0
71492;1;3084;Wabern;1;0
71493;1;3000;Bern 14;1;0
71567;2;3072;Ostermundigen;1;0
71632;3;3027;Bern;1;0
71633;3;3000;Bern;1;0
71660;3;3008;Bern;1;0
71661;3;3963;Crans-Montana;1;0
71662;3;8037;Zürich;1;0
71663;2;3006;Bern;1;0
71664;3;3098;Köniz;1;0
71665;2;3008;Bern;1;0
71666;3;3011;Bern;1;0
71679;3;1012;Lausanne;1;0
71686;3;1684;Mézières FR;1;0
71687;2;3006;Bern;1;0
71688;3;3072;Ostermundigen;1;0
71689;3;4057;Basel;1;0
71690;3;3076;Worb;1;0
71691;3;3122;Kehrsatz;1;0
71692;2;3013;Bern;1;0
71693;3;3210;Kerzers;1;0
71694;3;3018;Bern;1;0
71695;3;3008;Bern;1;0
71696;2;3027;Bern;1;0
71697;2;1053;Cugy VD;1;0
71698;2;3177;Laupen BE;1;0
71699;3;3018;Bern;1;0
71700;3;3014;Bern;1;0
71701;3;3011;Bern;1;0
71702;2;4573;Lohn-Ammannsegg;1;0
71703;2;3012;Bern;1;0
71706;3;3014;Bern;1;0
71708;3;3074;Muri b. Bern;1;0
71709;3;3008;Bern;1;0
71716;2;9214;Kradolf;1;0
71717;2;3550;Langnau i. E.;1;0
71719;2;8620;Wetzikon ZH;1;0
71720;1;3001;Bern;1;0
71721;2;3177;Laupen BE;1;0
71722;3;3027;Bern;1;0
71723;3;3007;Bern;1;0
71724;3;3000;Bern;1;0
71726;3;3048;Worblaufen;1;0
71727;3;3068;Utzigen;1;0
71728;3;3072;Ostermundigen;1;0
71730;2;3012;Bern;1;0
71731;2;3012;Bern;1;0
71732;3;3072;Ostermundigen;1;0
71733;3;3006;Bern;1;0
71740;2;3400;Burgdorf;1;0
71741;3;1632;Riaz;1;0
71743;3;3005;Bern;1;0
71745;2;3018;Bern;1;0
71756;3;3006;Bern;1;0
71768;3;3205;Gümmenen;1;0
71769;2;3027;Bern;1;0
71770;3;3012;Bern;1;0
71771;2;3027;Bern;1;0
71773;3;4225;Brislach;1;0
71777;3;1763;Granges-Paccot;1;0
71778;3;2300;La Chaux-de-Fonds;1;0
71780;3;3098;Köniz;1;0
71781;2;3012;Bern;1;0
71782;3;3122;Kehrsatz;1;0
71783;3;3175;Flamatt;1;0
71784;2;3001;Bern;1;0
71785;2;3018;Bern;1;0
71786;3;3012;Bern;1;0
71787;2;3400;Burgdorf;1;0
71788;3;3303;Jegenstorf;1;0
71789;3;3400;Burgdorf;1;0
71792;2;3007;Bern;1;0
71793;3;3323;Bäriswil;1;0
71794;2;9300;Wittenbach;1;0
71795;3;3027;Bern;1;0
71796;3;3074;Muri bei Bern;1;0
71138;2;3027;Bern;1;0
71144;3;3005;Bern;1;0
71155;3;3626;Hünibach;1;0
71233;3;2578;Brüttelen;1;0
71236;3;3037;Herrenschwanden;1;0
71237;3;3232;Ins;1;0
71239;2;3603;Thun;1;0
71255;3;3097;Liebefeld;1;0
71256;2;6197;Schangnau;1;0
71257;2;3007;Bern;1;0
71272;2;3018;Bern;1;0
71276;3;2504;Biel/Bienne;1;0
71277;2;3011;Bern;1;0
71278;3;3072;Ostermundigen;1;0
71279;2;3008;Bern;1;0
71282;2;3032;Hinterkappelen;1;0
71283;2;3800;Interlaken;1;0
71284;1;3008;Bern;1;0
71285;2;3007;Bern;1;0
71286;1;3014;Bern;1;0
71291;2;3703;Aeschi b. Spiez;1;0
71292;2;3506;Grosshöchstetten;1;0
71328;3;3013;Bern;1;0
71329;3;3400;Burgdorf;1;0
71330;2;1018;Lausanne;1;0
71331;3;3018;Bern;1;0
71334;2;4657;Dulliken;1;0
71335;2;3084;Wabern;1;0
71336;3;3202;Frauenkappelen;1;0
71348;3;3000;Bern;1;0
71349;3;1712;Tafers;1;0
71350;3;3012;Bern;1;0
71351;3;3037;Herrenschwanden;1;0
71352;3;3013;Bern;1;0
71353;3;3422;Kirchberg BE;1;0
71357;3;3000;Bern;1;0
71411;1;3012;Bern;1;0
71514;2;3014;Bern;1;0
71518;2;3014;Bern;1;0
71520;2;3012;Bern;1;0
71561;3;3006;Bern;1;0
71562;2;3097;Liebefeld;1;0
71564;3;3008;Bern;1;0
71565;3;3008;Bern;1;0
71566;3;3018;Bern;1;0
71568;3;4500;Solothurn;1;0
71569;3;3032;Hinterkappelen;1;0
71572;2;2503;Biel/Bienne;1;0
71577;2;3007;Bern;1;0
71578;3;3053;Münchenbuchsee;1;0
71579;3;3076;Worb;1;0
71580;3;3172;Niederwangen BE;1;0
71583;3;3074;Muri b. Bern;1;0
71588;3;3638;Blumenstein;1;0
71589;2;3006;Bern;1;0
71597;2;3027;Bern;1;0
71600;2;3054;Schüpfen;1;0
71603;3;9536;Schwarzenbach SG;1;0
71605;3;3012;Bern;1;0
71608;3;3014;Bern;1;0
71610;3;3012;Bern;1;0
71797;3;8049;Zürich;1;0
71800;3;8000;Zürich;1;0
71803;2;3900;Brig;1;0
71804;3;3283;Niederried b. Kall;1;0
71805;3;3007;Bern;1;0
71808;3;3047;Bremgarten b. Bern;1;0
71809;3;3806;Bönigen;1;0
71810;2;3008;Bern;1;0
71811;3;3000;Bern;1;0
71822;2;3000;Bern;1;0
71823;3;4132;Muttenz;1;0
71824;3;61381;Friedrichsdorf;1;0
71825;3;3185;Schmitten FR;1;0
71826;3;3098;Köniz;1;0
71827;3;3074;Muri;1;0
71828;3;3018;Bern;1;0
71829;2;3027;Bern;1;0
71830;3;3027;Bern;1;0
71831;2;3013;Bern;1;0
71834;3;4600;Olten;1;0
71835;3;3018;Bern;1;0
71836;3;5415;Nussbaumen;1;0
71837;3;3011;Bern;1;0
71838;1;3074;Muri b. Bern;1;0
71840;1;2540;Grenchen;1;0
71841;3;6014;Littau;1;0
71843;3;3078;Richigen;1;0
71844;3;3012;Bern;1;0
71846;3;3012;Bern;1;0
71196;3;3037;Herrenschwanden;1;0
71197;3;4932;Lotzwil;1;0
71199;3;1700;Fribourg;1;0
71218;3;3067;Boll;1;0
71219;3;3012;Bern;1;0
71220;2;4553;Subingen;1;0
71221;2;3011;Bern;1;0
71222;2;3097;Liebefeld;1;0
71229;3;3007;Bern;1;0
71230;3;2560;Nidau;1;0
71231;3;3600;Thun;1;0
71232;1;4624;Härkingen;1;0
71234;3;3006;Bern;1;0
71235;3;2503;Biel/Bienne;1;0
71432;3;2503;Biel/Bienne;1;0
71676;3;3065;Bolligen;1;0
71718;3;3014;Bern;1;0
71746;2;3600;Thun;1;0
71747;3;3654;Gunten;1;0
71779;2;4702;Oensingen;1;0
71847;2;3012;Bern;1;0
71848;3;3006;Bern;1;0
71850;2;8620;Wetzikon;1;0
71851;2;3006;Bern;1;0
71852;3;3095;Spiegel b. Bern;1;0
71854;1;3012;Bern;1;0
71855;3;8032;Zürich;1;0
71856;1;3011;Bern;1;0
71857;3;3203;Mühleberg;1;0
71858;3;3011;Bern;1;0
71859;2;3013;Bern;1;0
71860;2;3000;Bern;1;0
71861;3;3661;Uetendorf;1;0
71862;2;3007;Bern;1;0
71863;3;3113;Rubigen;1;0
71864;3;3000;Bern;1;0
71865;3;3027;Bern;1;0
71866;3;3006;Bern;1;0
71867;3;3000;Bern;1;0
71868;3;3422;Rüdtligen;1;0
71869;3;3007;Bern;1;0
71870;2;3047;Bremgarten b. Bern;1;0
71871;2;3252;Worben;1;0
71872;2;3006;Bern;1;0
71873;3;3018;Bern;1;0
71881;3;3063;Ittigen;1;0
71882;3;1028;Préverenges;1;0
71884;3;3013;Bern;1;0
71885;2;3006;Bern;1;0
71886;2;3076;Worb;1;0
71888;2;3013;Bern;1;0
71898;3;3008;Bern;1;0
71899;3;3027;Bern;1;0
71900;3;3006;Bern;1;0
71901;3;3014;Bern;1;0
71902;3;3019;Bern;1;0
71903;3;1510;Moudon;1;0
71904;3;4900;Langenthal;1;0
71905;2;3014;Bern;1;0
71911;2;7204;Untervaz;1;0
71912;1;8036;Zürich;1;0
71915;1;3004;Bern;1;0
71916;1;3178;Bösingen;1;0
71917;3;3000;Bern;1;0
71918;1;3001;Bern;1;0
71920;1;3014;Bern;1;0
71923;3;3714;Frutigen;1;0
71924;3;3013;Bern;1;0
71925;2;3098;Köniz;1;0
71926;3;3007;Bern;1;0
71927;2;3012;Bern;1;0
71928;3;3027;Bern;1;0
71929;3;3097;Liebefeld;1;0
71930;2;3018;Bern;1;0
71931;2;3007;Bern;1;0
71932;3;3006;Bern;1;0
71933;3;3325;Hettiswil;1;0
71934;2;3048;Worblaufen;1;0
71936;3;3000;Bern;1;0
71937;3;3013;Bern;1;0
71938;3;3084;Wabern;1;0
71939;2;3400;Burgdorf;1;0
71944;3;3148;Lanzenhäusern;1;0
71945;3;3042;Ortschwaben;1;0
71946;1;3011;Bern;1;0
71951;3;74193;Schwaigern-Niederhof;1;0
71952;2;3004;Bern;1;0
71953;3;3930;Visp;1;0
71955;3;3012;Bern;1;0
71959;3;3006;Bern;1;0
71962;2;5742;Kölliken;1;0
71963;3;3073;Gümligen;1;0
71964;2;3063;Ittigen;1;0
71965;2;2520;La Neuveville;1;0
71244;3;3298;Oberwil b. Büren;1;0
71245;3;8340;Hinwil;1;0
71246;3;3063;Ittigen;1;0
71247;2;3123;Belp;1;0
71249;2;3362;Niederönz;1;0
71250;2;3012;Bern;1;0
71252;3;3076;Worb;1;0
71262;2;3063;Ittigen;1;0
71264;3;5210;Windisch;1;0
71268;2;8223;Guntmadingen;1;0
71273;2;3063;Ittigen;1;0
71274;2;3014;Bern;1;0
71275;2;3013;Bern;1;0
71293;3;4056;Basel;1;0
71296;2;4653;Obergösgen;1;0
71297;2;3012;Bern;1;0
71354;3;3422;Kirchberg BE;1;0
71355;3;4600;Olten;1;0
71356;3;F-69000;Lyon 6E (69;1;0
71359;3;6020;Emmenbrücke;1;0
71387;2;8400;Winterthur;1;0
71389;3;3013;Bern;1;0
71390;3;3654;Gunten;1;0
71400;3;9327;Tübach;1;0
71401;2;3027;Bern;1;0
71402;3;3072;Ostermundigen;1;0
71404;2;3007;Bern;1;0
71405;2;3014;Bern;1;0
71406;3;8344;Bäretswil;1;0
71407;3;3422;Kirchberg BE;1;0
71409;3;3011;Bern;1;0
71410;3;3018;Bern;1;0
71415;2;5408;Ennetbaden;1;0
71418;2;3084;Wabern;1;0
71419;2;3018;Bern;1;0
71421;2;3007;Bern;1;0
71422;2;3072;Ostermundigen;1;0
71511;2;3018;Bern;1;0
71584;3;3114;Wichtrach;1;0
71593;2;3011;Bern;1;0
71614;3;3294;Büren an der Aare;1;0
71630;3;3303;Jegenstorf;1;0
71635;3;3014;Bern;1;0
71637;3;3303;Jegenstorf;1;0
71640;2;3027;Bern;1;0
71641;3;4310;Rheinfelden;1;0
71642;3;3631;Höfen bei Thun;1;0
71643;3;3095;Spiegel b. Bern;1;0
71668;3;3011;Bern;1;0
71670;2;3011;Bern;1;0
71672;2;3074;Muri b. Bern;1;0
71766;1;3011;Bern;1;0
71767;1;3702;Hondrich;1;0
71821;3;3015;Bern;1;0
71853;3;3052;Zollikofen;1;0
71966;3;3072;Ostermundigen;1;0
71968;3;3020;Bern;1;0
71980;2;3027;Bern;1;0
71981;2;3011;Bern;1;0
71982;3;3097;Liebefeld;1;0
71983;3;3007;Bern;1;0
71984;3;1712;Tafers;1;0
71985;3;3422;Kirchberg;1;0
71986;3;3184;Wünnewil;1;0
71987;2;3011;Bern;1;0
71989;2;3006;Bern;1;0
71991;2;8037;Zürich;1;0
71992;2;3018;Bern;1;0
71993;2;6390;Engelberg;1;0
71997;2;3012;Bern;1;0
71998;3;3006;Bern;1;0
71999;3;3014;Bern;1;0
72004;2;3006;Bern;1;0
72008;3;3084;Wabern;1;0
72015;2;3013;Bern;1;0
72016;2;3014;Bern;1;0
72017;3;3004;Bern;1;0
72019;2;3072;Ostermundigen;1;0
72029;3;3052;Zollikofen;1;0
72033;2;3072;Ostermundigen;1;0
72034;3;3072;Ostermundigen;1;0
72035;2;6330;Cham;1;0
72050;3;3015;Bern;1;0
72051;2;1050;Brüssel;1;0
72053;2;3027;Bern;1;0
72058;2;1613;Maracon;1;0
72060;3;3111;Tägertschi;1;0
72061;2;D-31135;Hildesheim;1;0
72062;2;3008;Bern;1;0
72065;3;3014;Bern;1;0
71300;3;3011;Bern;1;0
71301;2;3185;Schmitten FR;1;0
71302;2;3012;Bern;1;0
71303;2;3007;Bern;1;0
71318;2;3012;Bern;1;0
71319;3;3110;Münsingen;1;0
71438;2;3008;Bern;1;0
71440;3;3147;Mittelhäusern;1;0
71455;2;8593;Kesswil;1;0
71456;2;3027;Bern;1;0
71457;2;3084;Wabern;1;0
71458;3;3063;Ittigen;1;0
71459;2;3004;Bern;1;0
71491;3;4710;Balsthal;1;0
71498;2;3006;Bern;1;0
71499;2;3007;Bern;1;0
71500;2;3014;Bern;1;0
71609;3;3063;Ittigen;1;0
71613;3;3018;Bern;1;0
71617;3;3084;Wabern;1;0
71631;3;3144;Gasel;1;0
71634;3;6274;Eschenbach LU;1;0
71644;2;1595;Faoug;1;0
71651;3;3072;Ostermundigen;1;0
71667;1;3008;Bern;1;0
71669;1;3027;Bern;1;0
71671;3;3008;Bern;1;0
71685;3;3000;Bern;1;0
71704;2;3012;Bern;1;0
71705;2;1716;Oberschrot;1;0
71707;2;2533;Evilard;1;0
71710;2;3065;Bolligen;1;0
71711;2;3072;Ostermundigen;1;0
71712;2;3005;Bern;1;0
71713;2;4057;Basel;1;0
71714;2;3073;Gümligen;1;0
71729;2;3013;Bern;1;0
71734;2;3014;Bern;1;0
71735;3;3084;Wabern;1;0
71736;3;3006;Bern;1;0
71737;2;3007;Bern;1;0
71738;2;3007;Bern;1;0
71742;2;3006;Bern;1;0
71744;2;3063;Ittigen;1;0
71748;3;3018;Bern;1;0
71749;2;3006;Bern;1;0
71750;2;3011;Bern;1;0
71751;2;3005;Bern;1;0
71753;2;3006;Bern;1;0
71754;1;3012;Bern;1;0
71762;3;6900;Massagno;1;0
71763;3;3123;Belp;1;0
71839;3;2300;Chaux de Fonds;1;0
71845;3;4528;Zuchwil;1;0
71941;2;3007;Bern;1;0
71942;3;3027;Bern;1;0
71971;3;2563;Ipsach;1;0
71972;3;3005;Bern;1;0
71973;1;3072;Ostermundigen;1;0
71974;3;3550;Langnau i. E.;1;0
71975;3;3097;Liebefeld;1;0
71976;3;3014;Bern;1;0
71977;1;3018;Bern;1;0
71978;3;3122;Kehrsatz;1;0
71979;1;3186;Düdingen;1;0
72005;2;3014;Bern;1;0
72006;3;3937;Baltschieder;1;0
72007;3;3014;Bern;1;0
72009;2;3013;Bern;1;0
72010;2;3038;Kirchlindach;1;0
72032;2;1950;Sion;1;0
72036;3;3510;Konolfingen;1;0
72037;2;3052;Zollikofen;1;0
72038;3;3322;Urtenen;1;0
72040;3;2503;Biel/Bienne;1;0
72042;3;3013;Bern;1;0
72043;3;3297;Leuzigen;1;0
72045;3;3173;Oberwangen b. Bern;1;0
72066;3;3550;Langnau i. E.;1;0
72068;3;3027;Bern;1;0
72069;2;3703;Aeschi b. Spiez;1;0
72072;3;3097;Liebefeld;1;0
72079;2;3007;Bern;1;0
72082;3;8045;Zürich;1;0
72086;2;3018;Bern;1;0
72089;2;2558;Aegerten;1;0
72090;3;3097;Liebefeld;1;0
72091;2;3302;Moosseedorf;1;0
72092;3;8910;Affoltern am Albis;1;0
72093;3;2503;Biel/Bienne;1;0
71373;3;8722;Kaltbrunn;1;0
71375;1;3011;Bern;1;0
71376;2;3011;Bern;1;0
71377;3;3008;Bern;1;0
71378;3;3013;Bern;1;0
71380;2;3006;Bern;1;0
71501;3;3013;Bern;1;0
71504;3;3011;Bern;1;0
71509;3;3018;Bern;1;0
71534;3;3072;Ostermundigen;1;0
71544;1;3236;Gampelen;1;0
71547;1;3110;Münsingen;1;0
71548;1;3653;Oberhofen am Thunersee;1;0
71550;2;3145;Niederscherli;1;0
71551;1;3097;Liebefeld;1;0
71601;3;3075;Rüfenacht BE;1;0
71758;3;D-79576;Weil am Rhein;1;0
71790;3;3011;Bern;1;0
71791;2;3004;Bern;1;0
71798;2;3007;Bern;1;0
71799;2;3052;Zollikofen;1;0
71801;2;6055;Alpnach Dorf;1;0
71802;3;6810;Isone;1;0
71806;3;3000;Bern;1;0
71875;2;3172;Niederwangen;1;0
71876;2;7505;Celerina;1;0
71877;3;3018;Bern;1;0
71878;3;3098;Köniz;1;0
71879;3;3018;Bern;1;0
71880;2;3174;Thörishaus;1;0
71887;3;3000;Bern;1;0
71889;3;3027;Bern;1;0
71908;2;3000;Bern;1;0
71909;3;3510;Konolfingen;1;0
71910;2;3236;Gampelen;1;0
71914;2;3175;Flamatt;1;0
71919;2;3097;Liebefeld;1;0
71921;3;3084;Wabern;1;0
71922;2;3007;Bern;1;0
71935;2;3007;Bern;1;0
71940;3;3007;Bern;1;0
71947;3;3013;Bern;1;0
71948;3;3072;Ostermundigen;1;0
71949;3;2533;Evilard;1;0
71988;3;3098;Köniz;1;0
72056;2;3000;Bern;1;0
72057;3;2400;Le Locle;1;0
72094;2;3172;Niederwangen BE;1;0
72095;3;4054;Basel;1;0
72096;3;3008;Bern;1;0
72097;2;3006;Bern;1;0
72098;2;3612;Steffisburg;1;0
72099;3;3014;Bern;1;0
72100;2;6006;Luzern;1;0
72101;1;3018;Bern;1;0
72104;1;3006;Bern;1;0
72105;3;3072;Ostermundigen;1;0
72107;3;3072;Ostermundigen;1;0
72110;2;3012;Bern;1;0
72116;2;3018;Bern;1;0
72117;2;3007;Bern;1;0
72119;2;3000;Bern;1;0
72120;3;3013;Bern;1;0
72122;1;8004;Zürich;1;0
72124;3;3014;Bern;1;0
72125;3;3014;Bern;1;0
72126;3;3006;Bern;1;0
72133;2;D-72531;Hohenstein;1;0
72135;3;3018;Bern;1;0
72136;1;3000;Bern 22;1;0
72137;3;3322;Schönbühl-Urtenen;1;0
72138;3;8008;Zürich;1;0
72140;2;3097;Liebefeld;1;0
72150;2;3006;Bern;1;0
72151;3;1012;Lausanne;1;0
72152;2;3011;Bern;1;0
72153;2;3007;Bern;1;0
72154;3;3008;Bern;1;0
72155;3;3063;Ittigen;1;0
72158;2;3700;Spiez;1;0
72160;2;3007;Bern;1;0
72161;2;3013;Bern;1;0
72162;2;3005;Bern;1;0
72163;2;3006;Bern;1;0
72164;2;3053;Münchenbuchsee;1;0
72166;3;3006;Bern;1;0
72167;3;3006;Bern;1;0
72168;3;3176;Neuenegg;1;0
72169;3;3072;Ostermundigen;1;0
72170;3;1401;Yverdon;1;0
72171;3;3072;Ostermundigen;1;0
72173;2;3600;Thun;1;0
72174;3;3006;Bern;1;0
71570;3;3011;Bern;1;0
71571;2;3114;Wichtrach;1;0
71573;3;6002;Luzern;1;0
71574;3;3005;Bern;1;0
71575;2;4563;Gerlafingen;1;0
71576;2;3038;Kirchlindach;1;0
71581;3;3013;Bern;1;0
71582;3;3063;Ittigen;1;0
71585;2;3014;Bern;1;0
71591;3;3095;Spiegel b. Bern;1;0
71592;3;3027;Bern;1;0
71594;2;3013;Bern;1;0
71595;3;3005;Bern;1;0
71596;3;3400;Burgdorf;1;0
71639;2;2854;Bassecourt;1;0
71645;3;3185;Schmitten FR;1;0
71655;3;5212;Hausen b. Brugg;1;0
71673;3;3400;Burgdorf;1;0
71674;2;3014;Bern;1;0
71675;3;4914;Roggwil BE;1;0
71677;3;4058;Basel;1;0
71678;3;3272;Walperswil;1;0
71680;2;3322;Urtenen;1;0
71681;2;3008;Bern;1;0
71682;2;4057;Basel;1;0
71683;3;3014;Bern;1;0
71684;3;3006;Bern;1;0
71725;3;3507;Biglen;1;0
71739;2;3250;Lyss;1;0
71958;3;3065;Bolligen;1;0
71960;2;3014;Bern;1;0
71961;3;4125;Riehen;1;0
72046;2;1730;Ecuvillens;1;0
72047;3;8630;Rüti ZH;1;0
72048;2;3011;Bern;1;0
72049;2;3053;Münchenbuchsee;1;0
72063;3;3250;Lyss;1;0
72064;3;3007;Bern;1;0
72080;3;3013;Bern;1;0
72081;2;3084;Wabern;1;0
72083;2;3018;Bern;1;0
72084;2;3004;Bern;1;0
72087;3;4441;Thürnen;1;0
72088;2;2504;Biel/Bienne;1;0
72102;3;3027;Bern;1;0
72103;3;3116;Mühledorf BE;1;0
72106;3;3005;Bern;1;0
72108;2;3005;Bern;1;0
72109;2;4900;Langenthal;1;0
72111;1;3007;Bern;1;0
72113;2;3007;Bern;1;0
72115;3;3063;Ittigen;1;0
72134;3;3510;Konolfingen;1;0
72156;3;3172;Niederwangen BE;1;0
72157;3;3007;Bern;1;0
72159;3;3000;Bern;1;0
72175;3;3018;Bern;1;0
72176;3;3086;Zimmerwald;1;0
72179;2;3202;Frauenkappelen;1;0
72180;3;3013;Bern;1;0
72182;2;3110;Münsingen;1;0
72183;2;3008;Bern;1;0
72185;2;3063;Ittigen;1;0
72186;3;4104;Oberwil BL;1;0
72187;2;3012;Bern;1;0
72188;3;2503;Biel/Bienne;1;0
72190;2;3063;Ittigen;1;0
72191;3;3302;Moosseedorf;1;0
72192;2;3008;Bern;1;0
72193;2;3014;Bern;1;0
72196;2;8045;Zürich;1;0
72197;3;3013;Bern;1;0
